specimen_id	cell_type_name	percent_live_cell
558	B cells (CD19+CD20+CD3-CD14-CD56-)	7.73
558	Memory B cells	1.41
558	Naive B cells	6.25
558	Proliferating B cells	0.068
558	Activated B cells (ABCs)	0.062
558	ASCs (Plasmablasts)	0.00204
558	B:NK doublets (CD19+CD3-CD14-CD56+)	0.05
558	CD3CD19neg	49.1
558	T cells (CD19-CD3+CD14-)	48.5
558	CD56+ CD3high T cells	0.26
558	CD56+CD3+T cells	0.62
558	CD3 Tcells	47.6
558	CD4Tcells	30.1
558	NaiveCD4	18.2
558	TcmCD4	7.79
558	TemraCD4	0.14
558	TemCD4	4.01
558	CD4+CD8+ T cells	0.26
558	CD4-CD8- T cells	1.79
558	CD8Tcells	14.3
558	NaiveCD8	7.5
558	TcmCD8	1.35
558	TemCD8	3.4
558	TemraCD8	2.1
558	T:M doublets (CD19-CD3+CD14+)	0.64
558	CD19-CD3-	42.8
558	NK cells (CD3-CD19-CD56+)	16.9
558	CD3-CD19-CD56- cells	25.9
558	Monocytes	19.1
558	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.7
558	non-pDCs	0.66
558	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.37
558	Conventional dendritic cells (cDCs)	0.29
558	cDC1	0.00149
558	cDC2	0.26
558	pDC	0.89
558	Classical_Monocytes	15.7
558	Intermediate_Monocytes	0.66
558	Non-Classical_Monocytes	0.93
558	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	6.84
558	Activated granulocytes	0.1
558	Basophils	2.67
558	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	4.04
558	NK	16.3
558	CD56high NK cells	0.59
562	CD3CD19	0.14
562	CD19+ CD3-	8.76
562	MB doublets (CD19+CD14+)	0.012
562	Bcells	8.75
562	B cells (CD19+CD3-CD14-CD56-)	8.66
562	B cells (CD19+CD20+CD3-CD14-CD56-)	8.54
562	Memory B cells	1.36
562	Naive B cells	7.11
562	Proliferating B cells	0.08
562	Activated B cells (ABCs)	0.067
562	ASCs (Plasmablasts)	0.012
562	B:NK doublets (CD19+CD3-CD14-CD56+)	0.088
562	CD3CD19neg	66.3
562	T cells (CD19-CD3+CD14-)	66.1
562	CD56+ CD3high T cells	0.51
562	CD56+CD3+T cells	1.06
562	CD3 Tcells	64.4
562	CD4Tcells	35.9
562	NaiveCD4	24.1
562	TcmCD4	8.73
562	TemraCD4	0.29
562	TemCD4	2.76
562	CD4+CD8+ T cells	0.45
562	CD4-CD8- T cells	6.41
562	CD8Tcells	20.5
562	NaiveCD8	16.0
562	TcmCD8	0.71
562	TemCD8	1.59
562	TemraCD8	2.19
562	T:M doublets (CD19-CD3+CD14+)	0.19
562	CD19-CD3-	24.8
562	NK cells (CD3-CD19-CD56+)	4.88
562	CD3-CD19-CD56- cells	19.9
562	Monocytes	15.7
562	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.26
562	non-pDCs	0.54
562	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.2
562	Conventional dendritic cells (cDCs)	0.34
562	cDC1	0.00604
562	cDC2	0.3
562	pDC	0.57
562	Classical_Monocytes	12.3
562	Intermediate_Monocytes	0.93
562	Non-Classical_Monocytes	1.18
562	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	4.21
562	Activated granulocytes	0.075
562	Basophils	0.84
562	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	3.26
562	NK	3.93
562	CD56high NK cells	0.95
563	CD3CD19	0.3
563	CD19+ CD3-	12.2
563	MB doublets (CD19+CD14+)	0.013
563	Bcells	12.2
563	B cells (CD19+CD3-CD14-CD56-)	12.1
563	B cells (CD19+CD20+CD3-CD14-CD56-)	11.9
563	Memory B cells	1.85
563	Naive B cells	9.98
563	Proliferating B cells	0.091
563	Activated B cells (ABCs)	0.073
563	ASCs (Plasmablasts)	0.015
563	B:NK doublets (CD19+CD3-CD14-CD56+)	0.1
563	CD3CD19neg	56.0
563	T cells (CD19-CD3+CD14-)	55.9
563	CD56+ CD3high T cells	0.32
563	CD56+CD3+T cells	0.56
563	CD3 Tcells	54.9
563	CD4Tcells	31.3
563	NaiveCD4	22.9
563	TcmCD4	6.08
563	TemraCD4	0.26
563	TemCD4	2.07
563	CD4+CD8+ T cells	0.39
563	CD4-CD8- T cells	4.01
563	CD8Tcells	18.3
563	NaiveCD8	15.1
563	TcmCD8	0.57
563	TemCD8	1.26
563	TemraCD8	1.4
563	T:M doublets (CD19-CD3+CD14+)	0.1
563	CD19-CD3-	31.5
563	NK cells (CD3-CD19-CD56+)	2.41
563	CD3-CD19-CD56- cells	29.1
563	Monocytes	23.4
563	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.42
563	non-pDCs	0.46
563	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.17
563	Conventional dendritic cells (cDCs)	0.29
563	cDC1	0.000863
563	cDC2	0.27
563	pDC	0.52
563	Classical_Monocytes	20.2
563	Intermediate_Monocytes	0.8
563	Non-Classical_Monocytes	0.82
563	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	5.7
563	Activated granulocytes	0.11
563	Basophils	0.68
563	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	4.86
563	NK	1.91
563	CD56high NK cells	0.51
564	CD3CD19	0.2
564	CD19+ CD3-	9.24
564	MB doublets (CD19+CD14+)	0.00995
564	Bcells	9.23
564	B cells (CD19+CD3-CD14-CD56-)	9.12
564	B cells (CD19+CD20+CD3-CD14-CD56-)	9.02
564	Memory B cells	1.11
564	Naive B cells	7.86
564	Proliferating B cells	0.064
564	Activated B cells (ABCs)	0.056
564	ASCs (Plasmablasts)	0.00602
564	B:NK doublets (CD19+CD3-CD14-CD56+)	0.12
564	CD3CD19neg	67.4
564	T cells (CD19-CD3+CD14-)	66.9
564	CD56+ CD3high T cells	0.65
564	CD56+CD3+T cells	0.83
564	CD3 Tcells	65.1
564	CD4Tcells	36.8
564	NaiveCD4	27.0
564	TcmCD4	6.42
564	TemraCD4	0.37
564	TemCD4	3.03
564	CD4+CD8+ T cells	0.6
564	CD4-CD8- T cells	4.59
564	CD8Tcells	22.0
564	NaiveCD8	17.8
564	TcmCD8	0.38
564	TemCD8	1.55
564	TemraCD8	2.3
564	T:M doublets (CD19-CD3+CD14+)	0.45
564	CD19-CD3-	23.2
564	NK cells (CD3-CD19-CD56+)	2.68
564	CD3-CD19-CD56- cells	20.5
564	Monocytes	18.2
564	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.85
564	non-pDCs	0.75
564	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.16
564	Conventional dendritic cells (cDCs)	0.59
564	cDC1	0.00314
564	cDC2	0.5
564	pDC	0.89
564	Classical_Monocytes	13.4
564	Intermediate_Monocytes	2.16
564	Non-Classical_Monocytes	0.77
564	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.29
564	Activated granulocytes	0.015
564	Basophils	0.64
564	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.62
564	NK	1.95
564	CD56high NK cells	0.73
565	CD3CD19	0.23
565	CD19+ CD3-	10.1
565	MB doublets (CD19+CD14+)	0.014
565	Bcells	10.1
565	B cells (CD19+CD3-CD14-CD56-)	9.95
565	B cells (CD19+CD20+CD3-CD14-CD56-)	9.79
565	Memory B cells	1.24
565	Naive B cells	8.47
565	Proliferating B cells	0.088
565	Activated B cells (ABCs)	0.071
565	ASCs (Plasmablasts)	0.015
565	B:NK doublets (CD19+CD3-CD14-CD56+)	0.14
565	CD3CD19neg	65.3
565	T cells (CD19-CD3+CD14-)	65.2
565	CD56+ CD3high T cells	0.68
565	CD56+CD3+T cells	1.04
565	CD3 Tcells	63.3
565	CD4Tcells	34.8
565	NaiveCD4	23.8
565	TcmCD4	7.38
565	TemraCD4	0.35
565	TemCD4	3.18
565	CD4+CD8+ T cells	0.52
565	CD4-CD8- T cells	6.23
565	CD8Tcells	20.7
565	NaiveCD8	16.0
565	TcmCD8	0.57
565	TemCD8	1.76
565	TemraCD8	2.39
565	T:M doublets (CD19-CD3+CD14+)	0.13
565	CD19-CD3-	24.4
565	NK cells (CD3-CD19-CD56+)	4.67
565	CD3-CD19-CD56- cells	19.7
565	Monocytes	17.4
565	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.81
565	non-pDCs	0.65
565	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.16
565	Conventional dendritic cells (cDCs)	0.49
565	cDC1	0.00604
565	cDC2	0.45
565	pDC	1.03
565	Classical_Monocytes	14.8
565	Intermediate_Monocytes	0.21
565	Non-Classical_Monocytes	0.62
565	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.27
565	Activated granulocytes	0.019
565	Basophils	0.83
565	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.38
565	NK	3.66
565	CD56high NK cells	1.01
566	CD3CD19	0.2
566	CD19+ CD3-	10.5
566	MB doublets (CD19+CD14+)	0.00586
566	Bcells	10.5
566	B cells (CD19+CD3-CD14-CD56-)	10.4
566	B cells (CD19+CD20+CD3-CD14-CD56-)	10.3
566	Memory B cells	1.42
566	Naive B cells	8.81
566	Proliferating B cells	0.092
566	Activated B cells (ABCs)	0.084
566	ASCs (Plasmablasts)	0.00586
566	B:NK doublets (CD19+CD3-CD14-CD56+)	0.093
566	CD3CD19neg	71.2
566	T cells (CD19-CD3+CD14-)	71.1
566	CD56+ CD3high T cells	0.68
566	CD56+CD3+T cells	0.93
566	CD3 Tcells	69.2
566	CD4Tcells	38.1
566	NaiveCD4	26.6
566	TcmCD4	7.9
566	TemraCD4	0.31
566	TemCD4	3.28
566	CD4+CD8+ T cells	0.47
566	CD4-CD8- T cells	6.39
566	CD8Tcells	23.3
566	NaiveCD8	18.3
566	TcmCD8	0.61
566	TemCD8	2.01
566	TemraCD8	2.4
566	T:M doublets (CD19-CD3+CD14+)	0.12
566	CD19-CD3-	18.1
566	NK cells (CD3-CD19-CD56+)	4.25
566	CD3-CD19-CD56- cells	13.9
566	Monocytes	11.5
566	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.39
566	non-pDCs	0.52
566	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.14
566	Conventional dendritic cells (cDCs)	0.38
566	cDC1	0.00517
566	cDC2	0.34
566	pDC	0.75
566	Classical_Monocytes	9.31
566	Intermediate_Monocytes	0.33
566	Non-Classical_Monocytes	0.49
566	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.31
566	Activated granulocytes	0.014
566	Basophils	0.68
566	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.59
566	NK	3.21
566	CD56high NK cells	1.04
569	CD3CD19	0.25
569	CD19+ CD3-	6.94
569	MB doublets (CD19+CD14+)	0.012
569	Bcells	6.92
569	B cells (CD19+CD3-CD14-CD56-)	6.68
569	B cells (CD19+CD20+CD3-CD14-CD56-)	6.46
569	Memory B cells	0.57
569	Naive B cells	5.85
569	Proliferating B cells	0.04
569	Activated B cells (ABCs)	0.03
569	ASCs (Plasmablasts)	0.00947
569	B:NK doublets (CD19+CD3-CD14-CD56+)	0.24
569	CD3CD19neg	35.2
569	T cells (CD19-CD3+CD14-)	34.9
569	CD56+ CD3high T cells	0.7
569	CD56+CD3+T cells	0.76
569	CD3 Tcells	33.3
569	CD4Tcells	18.3
569	NaiveCD4	9.12
569	TcmCD4	6.82
569	TemraCD4	0.027
569	TemCD4	2.32
569	CD4+CD8+ T cells	0.29
569	CD4-CD8- T cells	3.65
569	CD8Tcells	10.3
569	NaiveCD8	5.18
569	TcmCD8	1.05
569	TemCD8	3.28
569	TemraCD8	0.82
569	T:M doublets (CD19-CD3+CD14+)	0.25
569	CD19-CD3-	57.6
569	NK cells (CD3-CD19-CD56+)	17.3
569	CD3-CD19-CD56- cells	40.3
569	Monocytes	36.3
569	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	2.43
569	non-pDCs	1.01
569	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.13
569	Conventional dendritic cells (cDCs)	0.88
569	cDC1	0.019
569	cDC2	0.8
569	pDC	0.93
569	Classical_Monocytes	32.3
569	Intermediate_Monocytes	0.57
569	Non-Classical_Monocytes	0.91
569	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.97
569	Activated granulocytes	0.071
569	Basophils	1.28
569	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.58
569	NK	15.7
569	CD56high NK cells	1.08
570	CD3CD19	0.18
570	CD19+ CD3-	7.64
570	MB doublets (CD19+CD14+)	0.026
570	Bcells	7.61
570	B cells (CD19+CD3-CD14-CD56-)	7.37
570	B cells (CD19+CD20+CD3-CD14-CD56-)	7.18
570	Memory B cells	0.68
570	Naive B cells	6.45
570	Proliferating B cells	0.037
570	Activated B cells (ABCs)	0.033
570	ASCs (Plasmablasts)	0.00328
570	B:NK doublets (CD19+CD3-CD14-CD56+)	0.24
570	CD3CD19neg	22.2
570	T cells (CD19-CD3+CD14-)	21.9
570	CD56+ CD3high T cells	0.6
570	CD56+CD3+T cells	0.61
570	CD3 Tcells	20.6
570	CD4Tcells	10.8
570	NaiveCD4	5.77
570	TcmCD4	3.88
570	TemraCD4	0.023
570	TemCD4	1.16
570	CD4+CD8+ T cells	0.17
570	CD4-CD8- T cells	3.09
570	CD8Tcells	5.95
570	NaiveCD8	2.64
570	TcmCD8	0.65
570	TemCD8	2.08
570	TemraCD8	0.58
570	T:M doublets (CD19-CD3+CD14+)	0.25
570	CD19-CD3-	70.0
570	NK cells (CD3-CD19-CD56+)	15.8
570	CD3-CD19-CD56- cells	54.2
570	Monocytes	50.0
570	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	2.52
570	non-pDCs	0.94
570	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.071
570	Conventional dendritic cells (cDCs)	0.87
570	cDC1	0.00562
570	cDC2	0.81
570	pDC	1.1
570	Classical_Monocytes	44.9
570	Intermediate_Monocytes	1.14
570	Non-Classical_Monocytes	1.26
570	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	4.22
570	Activated granulocytes	0.038
570	Basophils	1.65
570	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.48
570	NK	14.3
570	CD56high NK cells	0.92
571	CD3CD19	0.25
571	CD19+ CD3-	8.1
571	MB doublets (CD19+CD14+)	0.028
571	Bcells	8.07
571	B cells (CD19+CD3-CD14-CD56-)	7.75
571	B cells (CD19+CD20+CD3-CD14-CD56-)	7.62
571	Memory B cells	0.63
571	Naive B cells	6.94
571	Proliferating B cells	0.042
571	Activated B cells (ABCs)	0.04
571	ASCs (Plasmablasts)	0.00102
571	B:NK doublets (CD19+CD3-CD14-CD56+)	0.33
571	CD3CD19neg	33.9
571	T cells (CD19-CD3+CD14-)	33.5
571	CD56+ CD3high T cells	0.73
571	CD56+CD3+T cells	1.07
571	CD3 Tcells	31.5
571	CD4Tcells	17.3
571	NaiveCD4	9.01
571	TcmCD4	6.4
571	TemraCD4	0.069
571	TemCD4	1.83
571	CD4+CD8+ T cells	0.28
571	CD4-CD8- T cells	3.8
571	CD8Tcells	9.38
571	NaiveCD8	4.92
571	TcmCD8	1.07
571	TemCD8	2.75
571	TemraCD8	0.64
571	T:M doublets (CD19-CD3+CD14+)	0.31
571	CD19-CD3-	57.8
571	NK cells (CD3-CD19-CD56+)	13.5
571	CD3-CD19-CD56- cells	44.2
571	Monocytes	39.9
571	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	2.72
571	non-pDCs	1.23
571	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.086
571	Conventional dendritic cells (cDCs)	1.14
571	cDC1	0.011
571	cDC2	1.07
571	pDC	1.14
571	Classical_Monocytes	35.0
571	Intermediate_Monocytes	1.12
571	Non-Classical_Monocytes	0.8
571	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	4.34
571	Activated granulocytes	0.012
571	Basophils	1.71
571	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.58
571	NK	12.0
571	CD56high NK cells	0.99
572	CD3CD19	0.24
572	CD19+ CD3-	9.46
572	MB doublets (CD19+CD14+)	0.039
572	Bcells	9.41
572	B cells (CD19+CD3-CD14-CD56-)	9.15
572	B cells (CD19+CD20+CD3-CD14-CD56-)	8.96
572	Memory B cells	0.79
572	Naive B cells	8.1
572	Proliferating B cells	0.06
572	Activated B cells (ABCs)	0.054
572	ASCs (Plasmablasts)	0.0044
572	B:NK doublets (CD19+CD3-CD14-CD56+)	0.27
572	CD3CD19neg	27.5
572	T cells (CD19-CD3+CD14-)	27.2
572	CD56+ CD3high T cells	0.43
572	CD56+CD3+T cells	0.75
572	CD3 Tcells	25.9
572	CD4Tcells	15.2
572	NaiveCD4	7.49
572	TcmCD4	5.76
572	TemraCD4	0.067
572	TemCD4	1.85
572	CD4+CD8+ T cells	0.26
572	CD4-CD8- T cells	2.81
572	CD8Tcells	6.97
572	NaiveCD8	3.4
572	TcmCD8	0.99
572	TemCD8	2.0
572	TemraCD8	0.58
572	T:M doublets (CD19-CD3+CD14+)	0.33
572	CD19-CD3-	62.8
572	NK cells (CD3-CD19-CD56+)	14.5
572	CD3-CD19-CD56- cells	48.3
572	Monocytes	43.2
572	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	3.33
572	non-pDCs	1.73
572	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.12
572	Conventional dendritic cells (cDCs)	1.61
572	cDC1	0.022
572	cDC2	1.53
572	pDC	1.12
572	Classical_Monocytes	37.6
572	Intermediate_Monocytes	0.7
572	Non-Classical_Monocytes	1.31
572	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	5.12
572	Activated granulocytes	0.19
572	Basophils	2.52
572	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.36
572	NK	12.7
572	CD56high NK cells	1.23
573	CD3CD19	0.15
573	CD19+ CD3-	7.37
573	MB doublets (CD19+CD14+)	0.017
573	Bcells	7.34
573	B cells (CD19+CD3-CD14-CD56-)	7.19
573	B cells (CD19+CD20+CD3-CD14-CD56-)	7.1
573	Memory B cells	0.56
573	Naive B cells	6.49
573	Proliferating B cells	0.041
573	Activated B cells (ABCs)	0.04
573	ASCs (Plasmablasts)	0.000404
573	B:NK doublets (CD19+CD3-CD14-CD56+)	0.16
573	CD3CD19neg	42.7
573	T cells (CD19-CD3+CD14-)	42.5
573	CD56+ CD3high T cells	0.41
573	CD56+CD3+T cells	1.11
573	CD3 Tcells	40.8
573	CD4Tcells	23.3
573	NaiveCD4	12.6
573	TcmCD4	8.71
573	TemraCD4	0.034
573	TemCD4	1.9
573	CD4+CD8+ T cells	0.26
573	CD4-CD8- T cells	4.32
573	CD8Tcells	12.0
573	NaiveCD8	7.58
573	TcmCD8	1.19
573	TemCD8	2.73
573	TemraCD8	0.51
573	T:M doublets (CD19-CD3+CD14+)	0.18
573	CD19-CD3-	49.8
573	NK cells (CD3-CD19-CD56+)	11.4
573	CD3-CD19-CD56- cells	38.4
573	Monocytes	32.5
573	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	2.52
573	non-pDCs	0.95
573	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.11
573	Conventional dendritic cells (cDCs)	0.84
573	cDC1	0.012
573	cDC2	0.76
573	pDC	1.15
573	Classical_Monocytes	29.3
573	Intermediate_Monocytes	0.25
573	Non-Classical_Monocytes	0.29
573	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	5.85
573	Activated granulocytes	0.046
573	Basophils	2.22
573	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	3.55
573	NK	9.92
573	CD56high NK cells	1.02
585	CD3CD19	0.18
585	CD19+ CD3-	8.24
585	MB doublets (CD19+CD14+)	0.027
585	Bcells	8.21
585	B cells (CD19+CD3-CD14-CD56-)	8.05
585	B cells (CD19+CD20+CD3-CD14-CD56-)	8.05
585	Memory B cells	1.58
585	Naive B cells	6.26
585	Proliferating B cells	0.21
585	Activated B cells (ABCs)	0.17
585	ASCs (Plasmablasts)	0.036
585	B:NK doublets (CD19+CD3-CD14-CD56+)	0.17
585	CD3CD19neg	61.4
585	T cells (CD19-CD3+CD14-)	61.3
585	CD56+ CD3high T cells	0.67
585	CD56+CD3+T cells	2.09
585	CD3 Tcells	58.4
585	CD4Tcells	27.6
585	NaiveCD4	16.9
585	TcmCD4	8.06
585	TemraCD4	0.13
585	TemCD4	2.56
585	CD4+CD8+ T cells	0.34
585	CD4-CD8- T cells	4.13
585	CD8Tcells	25.5
585	NaiveCD8	17.0
585	TcmCD8	1.28
585	TemCD8	2.49
585	TemraCD8	4.83
585	T:M doublets (CD19-CD3+CD14+)	0.068
585	CD19-CD3-	30.2
585	NK cells (CD3-CD19-CD56+)	8.71
585	CD3-CD19-CD56- cells	21.5
585	Monocytes	18.0
585	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.01
585	non-pDCs	0.61
585	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.041
585	Conventional dendritic cells (cDCs)	0.57
585	cDC1	0.012
585	cDC2	0.53
585	pDC	0.17
585	Classical_Monocytes	14.3
585	Intermediate_Monocytes	1.16
585	Non-Classical_Monocytes	1.44
585	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.52
585	Activated granulocytes	0.024
585	Basophils	0.47
585	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.95
585	NK	7.19
585	CD56high NK cells	0.47
586	CD3CD19	0.092
586	CD19+ CD3-	9.57
586	MB doublets (CD19+CD14+)	0.016
586	Bcells	9.55
586	B cells (CD19+CD3-CD14-CD56-)	9.38
586	B cells (CD19+CD20+CD3-CD14-CD56-)	9.38
586	Memory B cells	1.91
586	Naive B cells	7.23
586	Proliferating B cells	0.24
586	Activated B cells (ABCs)	0.2
586	ASCs (Plasmablasts)	0.032
586	B:NK doublets (CD19+CD3-CD14-CD56+)	0.18
586	CD3CD19neg	58.0
586	T cells (CD19-CD3+CD14-)	58.0
586	CD56+ CD3high T cells	0.48
586	CD56+CD3+T cells	1.44
586	CD3 Tcells	56.0
586	CD4Tcells	27.2
586	NaiveCD4	19.5
586	TcmCD4	6.32
586	TemraCD4	0.074
586	TemCD4	1.3
586	CD4+CD8+ T cells	0.19
586	CD4-CD8- T cells	3.13
586	CD8Tcells	24.9
586	NaiveCD8	19.1
586	TcmCD8	0.91
586	TemCD8	1.67
586	TemraCD8	3.23
586	T:M doublets (CD19-CD3+CD14+)	0.046
586	CD19-CD3-	32.3
586	NK cells (CD3-CD19-CD56+)	6.25
586	CD3-CD19-CD56- cells	26.1
586	Monocytes	22.3
586	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.41
586	non-pDCs	0.68
586	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.049
586	Conventional dendritic cells (cDCs)	0.63
586	cDC1	0.021
586	cDC2	0.56
586	pDC	0.31
586	Classical_Monocytes	18.9
586	Intermediate_Monocytes	0.96
586	Non-Classical_Monocytes	0.95
586	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.79
586	Activated granulocytes	0.048
586	Basophils	0.2
586	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	3.49
586	NK	4.82
586	CD56high NK cells	0.41
587	CD3CD19	0.1
587	CD19+ CD3-	10.0
587	MB doublets (CD19+CD14+)	0.00998
587	Bcells	10.0
587	B cells (CD19+CD3-CD14-CD56-)	9.77
587	B cells (CD19+CD20+CD3-CD14-CD56-)	9.77
587	Memory B cells	1.87
587	Naive B cells	7.55
587	Proliferating B cells	0.34
587	Activated B cells (ABCs)	0.28
587	ASCs (Plasmablasts)	0.05
587	B:NK doublets (CD19+CD3-CD14-CD56+)	0.26
587	CD3CD19neg	53.6
587	T cells (CD19-CD3+CD14-)	53.5
587	CD56+ CD3high T cells	0.39
587	CD56+CD3+T cells	2.18
587	CD3 Tcells	50.9
587	CD4Tcells	22.5
587	NaiveCD4	15.8
587	TcmCD4	5.0
587	TemraCD4	0.1
587	TemCD4	1.57
587	CD4+CD8+ T cells	0.22
587	CD4-CD8- T cells	3.78
587	CD8Tcells	23.7
587	NaiveCD8	15.7
587	TcmCD8	1.0
587	TemCD8	2.37
587	TemraCD8	4.63
587	T:M doublets (CD19-CD3+CD14+)	0.073
587	CD19-CD3-	36.2
587	NK cells (CD3-CD19-CD56+)	6.67
587	CD3-CD19-CD56- cells	29.7
587	Monocytes	26.5
587	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.34
587	non-pDCs	0.68
587	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.043
587	Conventional dendritic cells (cDCs)	0.64
587	cDC1	0.028
587	cDC2	0.57
587	pDC	0.35
587	Classical_Monocytes	21.4
587	Intermediate_Monocytes	1.97
587	Non-Classical_Monocytes	1.66
587	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.15
587	Activated granulocytes	0.00544
587	Basophils	0.37
587	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.71
587	NK	5.2
587	CD56high NK cells	0.45
588	CD3CD19	0.19
588	CD19+ CD3-	10.3
588	MB doublets (CD19+CD14+)	0.044
588	Bcells	10.3
588	B cells (CD19+CD3-CD14-CD56-)	10.1
588	B cells (CD19+CD20+CD3-CD14-CD56-)	10.1
588	Memory B cells	2.02
588	Naive B cells	7.72
588	Proliferating B cells	0.34
588	Activated B cells (ABCs)	0.28
588	ASCs (Plasmablasts)	0.052
588	B:NK doublets (CD19+CD3-CD14-CD56+)	0.18
588	CD3CD19neg	49.5
588	T cells (CD19-CD3+CD14-)	49.3
588	CD56+ CD3high T cells	0.53
588	CD56+CD3+T cells	1.96
588	CD3 Tcells	46.7
588	CD4Tcells	21.1
588	NaiveCD4	12.4
588	TcmCD4	6.21
588	TemraCD4	0.11
588	TemCD4	2.38
588	CD4+CD8+ T cells	0.28
588	CD4-CD8- T cells	3.8
588	CD8Tcells	20.8
588	NaiveCD8	12.6
588	TcmCD8	1.17
588	TemCD8	2.22
588	TemraCD8	4.82
588	T:M doublets (CD19-CD3+CD14+)	0.17
588	CD19-CD3-	40.0
588	NK cells (CD3-CD19-CD56+)	8.48
588	CD3-CD19-CD56- cells	31.6
588	Monocytes	29.0
588	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.55
588	non-pDCs	0.95
588	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.036
588	Conventional dendritic cells (cDCs)	0.92
588	cDC1	0.017
588	cDC2	0.86
588	pDC	0.29
588	Classical_Monocytes	22.9
588	Intermediate_Monocytes	1.59
588	Non-Classical_Monocytes	2.79
588	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.62
588	Activated granulocytes	0.00496
588	Basophils	0.17
588	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.4
588	NK	6.66
588	CD56high NK cells	0.5
589	CD3CD19	0.21
589	CD19+ CD3-	12.6
589	MB doublets (CD19+CD14+)	0.055
589	Bcells	12.6
589	B cells (CD19+CD3-CD14-CD56-)	12.4
589	B cells (CD19+CD20+CD3-CD14-CD56-)	12.4
589	Memory B cells	2.11
589	Naive B cells	9.95
