protein_id	specimen_id	lower_limit_of_quantitation	protein_expression	quality_control	unit	upper_limit_of_quantitation
P40818	397	1.26597	1.26597	Pass	Normalized Protein eXpression	nan
Q02790	397	0.6775	1.81539	Pass	Normalized Protein eXpression	nan
P31431	397	1.22702	5.36474	Pass	Normalized Protein eXpression	nan
Q9NWQ8	397	1.55256	3.0668	Pass	Normalized Protein eXpression	nan
Q16773	397	2.05163	8.1237	Pass	Normalized Protein eXpression	nan
P98082	397	1.48709	1.48709	Pass	Normalized Protein eXpression	nan
Q9NQX5	397	1.61826	6.03315	Pass	Normalized Protein eXpression	nan
Q641Q3	397	1.46693	4.0293	Pass	Normalized Protein eXpression	nan
Q16820	397	0.90702	1.94011	Pass	Normalized Protein eXpression	nan
Q01973	397	0.56772	2.42756	Pass	Normalized Protein eXpression	nan
NT-proBNP	397	1.59256	2.70712	Pass	Normalized Protein eXpression	nan
P12724	397	1.57095	4.93548	Pass	Normalized Protein eXpression	nan
Q96SB3	352	1.04249	3.60858	Warning	Normalized Protein eXpression	nan
P16278	352	1.26187	2.6821	Warning	Normalized Protein eXpression	nan
O75475	352	1.26807	1.81218	Warning	Normalized Protein eXpression	nan
Q05516	352	0.7018	3.27928	Warning	Normalized Protein eXpression	nan
Q9NWZ3	352	1.52904	1.52904	Warning	Normalized Protein eXpression	nan
Q15661	352	0.86232	4.45304	Warning	Normalized Protein eXpression	nan
P14317	352	0.92094	4.93012	Warning	Normalized Protein eXpression	nan
Q9UHC6	352	0.89232	1.40476	Warning	Normalized Protein eXpression	nan
Q6UXB4	352	1.22117	3.57239	Warning	Normalized Protein eXpression	nan
Q00978	352	1.17154	2.63323	Warning	Normalized Protein eXpression	nan
Q9UNE0	352	1.50621	3.68556	Warning	Normalized Protein eXpression	nan
P05231	352	1.09691	4.20806	Warning	Normalized Protein eXpression	nan
Q13574	352	0.65881	0.65881	Warning	Normalized Protein eXpression	nan
Q8WTT0	352	1.00541	4.26199	Warning	Normalized Protein eXpression	nan
P51617	352	0.26049	2.63763	Warning	Normalized Protein eXpression	nan
Q9UMR7	352	1.13912	4.65649	Warning	Normalized Protein eXpression	nan
Q06830	352	1.04951	2.52071	Warning	Normalized Protein eXpression	nan
P30048	352	0.20992	2.44299	Warning	Normalized Protein eXpression	nan
P09038	352	0.54183	0.54183	Warning	Normalized Protein eXpression	nan
P30044	352	0.88832	7.30985	Warning	Normalized Protein eXpression	nan
Q8N608	352	0.62778	1.45897	Warning	Normalized Protein eXpression	nan
Q9C035	352	1.03969	4.4438	Warning	Normalized Protein eXpression	nan
Q14203	352	1.19409	5.16557	Warning	Normalized Protein eXpression	nan
P23229	352	0.81578	1.39321	Warning	Normalized Protein eXpression	nan
Q15517	352	2.62778	2.62778	Warning	Normalized Protein eXpression	nan
Q14435	352	1.31693	2.42024	Warning	Normalized Protein eXpression	nan
Q96DB9	352	1.66908	1.66908	Warning	Normalized Protein eXpression	nan
Q12933	352	1.52693	3.8919	Warning	Normalized Protein eXpression	nan
P19474	352	0.55694	3.78734	Warning	Normalized Protein eXpression	nan
Q8NHJ6	352	1.06875	3.62951	Warning	Normalized Protein eXpression	nan
P34130	352	0.70994	3.33842	Warning	Normalized Protein eXpression	nan
P08727	352	1.19379	4.48671	Warning	Normalized Protein eXpression	nan
O43736	352	0.6847	4.32713	Warning	Normalized Protein eXpression	nan
P50135	352	2.02178	9.5218	Warning	Normalized Protein eXpression	nan
P51671	352	1.38969	8.70056	Warning	Normalized Protein eXpression	nan
Q7Z6M3	352	1.6338	3.71124	Warning	Normalized Protein eXpression	nan
Q9GZT9	352	0.97546	1.57335	Warning	Normalized Protein eXpression	nan
Q12968	352	0.54773	1.29845	Warning	Normalized Protein eXpression	nan
O60449	352	1.60914	2.5453	Warning	Normalized Protein eXpression	nan
P63241	352	1.04843	1.04843	Warning	Normalized Protein eXpression	nan
Q04637	352	1.02182	6.47475	Warning	Normalized Protein eXpression	nan
P10747	352	1.69189	1.69189	Warning	Normalized Protein eXpression	nan
Q03431	352	0.89964	2.1786	Warning	Normalized Protein eXpression	nan
Q13490	352	0.97434	0.97434	Warning	Normalized Protein eXpression	nan
P28845	352	0.85422	3.46917	Warning	Normalized Protein eXpression	nan
P35240	352	-0.91764	-0.91764	Warning	Normalized Protein eXpression	nan
Q9HCM2	352	1.21399	8.83803	Warning	Normalized Protein eXpression	nan
Q9UQQ2	352	1.47484	3.38039	Warning	Normalized Protein eXpression	nan
Q96P31	352	1.13146	1.13146	Warning	Normalized Protein eXpression	nan
Q07065	352	0.92759	5.26994	Warning	Normalized Protein eXpression	nan
P05412	352	0.44482	0.71805	Warning	Normalized Protein eXpression	nan
O94992	352	0.87784	4.89711	Warning	Normalized Protein eXpression	nan
Q8WXI8	352	-0.49584	1.68293	Warning	Normalized Protein eXpression	nan
Q04759	352	1.21837	3.53293	Warning	Normalized Protein eXpression	nan
P16455	352	0.60363	4.66048	Warning	Normalized Protein eXpression	nan
Q9NP99	352	-3.27533	-0.19821	Warning	Normalized Protein eXpression	nan
P78310	352	0.39769	1.46766	Warning	Normalized Protein eXpression	nan
P22301	352	1.6296	3.73203	Warning	Normalized Protein eXpression	nan
P78362	352	0.43217	0.8035	Warning	Normalized Protein eXpression	nan
Q13241	352	1.34491	6.34065	Warning	Normalized Protein eXpression	nan
O14867	352	0.97071	1.83718	Warning	Normalized Protein eXpression	nan
Q6ZUJ8	352	0.9965	3.57401	Warning	Normalized Protein eXpression	nan
O43597	352	1.19063	2.84811	Warning	Normalized Protein eXpression	nan
P52823	352	0.51524	5.96016	Warning	Normalized Protein eXpression	nan
P27540	352	2.92929	2.92929	Warning	Normalized Protein eXpression	nan
P58499	352	1.00622	4.73794	Warning	Normalized Protein eXpression	nan
O60880	352	0.77129	1.53404	Warning	Normalized Protein eXpression	nan
Q05084	352	1.46808	1.68087	Warning	Normalized Protein eXpression	nan
O00273	352	0.82064	5.54966	Warning	Normalized Protein eXpression	nan
Q96PD2	352	0.57076	8.04014	Warning	Normalized Protein eXpression	nan
Q6DN72	352	0.43869	4.43917	Warning	Normalized Protein eXpression	nan
O76036	352	0.94884	2.64789	Warning	Normalized Protein eXpression	nan
P48061	352	1.16403	1.16403	Warning	Normalized Protein eXpression	nan
P15514	352	0.76687	3.02553	Warning	Normalized Protein eXpression	nan
Q8IU57	352	1.10678	1.10678	Warning	Normalized Protein eXpression	nan
Q9UN19	352	1.5414	2.7641	Warning	Normalized Protein eXpression	nan
Q9Y2J8	352	1.06422	1.06422	Warning	Normalized Protein eXpression	nan
Q9Y3P8	352	0.76831	2.07558	Warning	Normalized Protein eXpression	nan
P48740	352	0.03242	2.3672	Warning	Normalized Protein eXpression	nan
Q9UQV4	352	1.13762	3.3079	Warning	Normalized Protein eXpression	nan
Q9BXN2	352	0.81368	2.84299	Warning	Normalized Protein eXpression	nan
Q6EIG7	352	0.6826	2.25286	Warning	Normalized Protein eXpression	nan
O95786	352	1.15559	2.67329	Warning	Normalized Protein eXpression	nan
P42701	352	0.98978	1.83043	Warning	Normalized Protein eXpression	nan
Q92844	352	1.75015	1.75015	Warning	Normalized Protein eXpression	nan
Q9UKX5	352	0.84376	1.9221	Warning	Normalized Protein eXpression	nan
P52294	352	0.82712	0.82712	Warning	Normalized Protein eXpression	nan
P18627	352	1.08066	2.41362	Warning	Normalized Protein eXpression	nan
P05113	352	0.64146	1.27699	Warning	Normalized Protein eXpression	nan
Q01151	352	0.78714	3.34216	Warning	Normalized Protein eXpression	nan
P18564	352	0.79855	3.11656	Warning	Normalized Protein eXpression	nan
P78410	352	0.8247	3.71965	Warning	Normalized Protein eXpression	nan
P10145	352	1.76831	6.54311	Warning	Normalized Protein eXpression	nan
Q07011	352	0.06083	4.91395	Warning	Normalized Protein eXpression	nan
Q02763	352	1.35677	7.44818	Warning	Normalized Protein eXpression	nan
P80098	352	0.76805	2.64459	Warning	Normalized Protein eXpression	nan
P29965	352	1.11253	8.42901	Warning	Normalized Protein eXpression	nan
P01583	352	2.19049	2.19049	Warning	Normalized Protein eXpression	nan
Q9BZW8	352	0.68579	7.0407	Warning	Normalized Protein eXpression	nan
P01133	352	1.10642	10.29525	Warning	Normalized Protein eXpression	nan
Q15389	352	0.64209	9.47423	Warning	Normalized Protein eXpression	nan
P13232	352	0.84021	4.23621	Warning	Normalized Protein eXpression	nan
P49763	352	1.72873	7.86885	Warning	Normalized Protein eXpression	nan
Q9Y653	352	0.69203	0.69203	Warning	Normalized Protein eXpression	nan
P13500	352	0.61148	11.03971	Warning	Normalized Protein eXpression	nan
O95727	352	0.32476	4.0704	Warning	Normalized Protein eXpression	nan
O14625	352	1.04797	10.74524	Warning	Normalized Protein eXpression	nan
Q99616	352	0.99965	9.74282	Warning	Normalized Protein eXpression	nan
P50591	352	0.29771	7.43607	Warning	Normalized Protein eXpression	nan
Q07325	352	0.74738	6.92314	Warning	Normalized Protein eXpression	nan
P01732	352	0.77683	10.49247	Warning	Normalized Protein eXpression	nan
Q16790	352	-0.03299	4.14298	Warning	Normalized Protein eXpression	nan
P01574	352	1.09494	1.09494	Warning	Normalized Protein eXpression	nan
P00813	352	-0.47292	3.18022	Warning	Normalized Protein eXpression	nan
P01730	352	-0.96613	1.07327	Warning	Normalized Protein eXpression	nan
P29474	352	0.54836	0.75567	Warning	Normalized Protein eXpression	nan
P60568	352	0.73162	0.73162	Warning	Normalized Protein eXpression	nan
O00182	352	1.74286	7.06763	Warning	Normalized Protein eXpression	nan
P35968	352	-0.31619	6.64155	Warning	Normalized Protein eXpression	nan
P25942	352	0.96605	12.52021	Warning	Normalized Protein eXpression	nan
Q14116	352	0.81842	8.58828	Warning	Normalized Protein eXpression	nan
P20718	352	1.44801	4.70547	Warning	Normalized Protein eXpression	nan
P49767	352	-0.83065	1.70896	Warning	Normalized Protein eXpression	nan
P01137	352	0.30101	1.8379	Warning	Normalized Protein eXpression	nan
P09341	352	2.51127	11.05735	Warning	Normalized Protein eXpression	nan
O43557	352	1.48542	4.99091	Warning	Normalized Protein eXpression	nan
O95760	352	1.17001	1.17001	Warning	Normalized Protein eXpression	nan
O43508	352	0.57673	9.45817	Warning	Normalized Protein eXpression	nan
P01127	352	1.2306	11.81763	Warning	Normalized Protein eXpression	nan
Q15116	352	0.96388	3.08093	Warning	Normalized Protein eXpression	nan
P48023	352	1.08608	6.37271	Warning	Normalized Protein eXpression	nan
Q99731	352	1.09786	9.18369	Warning	Normalized Protein eXpression	nan
P80075	352	0.93715	8.92247	Warning	Normalized Protein eXpression	nan
P13236	352	1.23142	8.52074	Warning	Normalized Protein eXpression	nan
Q14213,P29459	352	0.69935	0.69935	Warning	Normalized Protein eXpression	nan
P09382	352	0.93308	6.5136	Warning	Normalized Protein eXpression	nan
Q9NZQ7	352	1.38518	4.85134	Warning	Normalized Protein eXpression	nan
P26842	352	1.32784	7.52711	Warning	Normalized Protein eXpression	nan
P42830	352	1.09124	12.41752	Warning	Normalized Protein eXpression	nan
P14210	352	1.18589	7.14637	Warning	Normalized Protein eXpression	nan
P12544	352	-0.52628	5.51767	Warning	Normalized Protein eXpression	nan
P09601	352	2.59798	11.82805	Warning	Normalized Protein eXpression	nan
P78423	352	0.23477	5.7863	Warning	Normalized Protein eXpression	nan
P02778	352	-0.49055	8.54942	Warning	Normalized Protein eXpression	nan
P32970	352	0.25899	3.25102	Warning	Normalized Protein eXpression	nan
Q9NP84	352	0.98125	5.56631	Warning	Normalized Protein eXpression	nan
P55773	352	1.08332	9.73069	Warning	Normalized Protein eXpression	nan
P06127	352	0.26383	4.62072	Warning	Normalized Protein eXpression	nan
P10147	352	0.78595	5.82453	Warning	Normalized Protein eXpression	nan
P09237	352	1.39934	11.13389	Warning	Normalized Protein eXpression	nan
P07585	352	0.79796	4.28452	Warning	Normalized Protein eXpression	nan
O75509	352	0.78951	7.62189	Warning	Normalized Protein eXpression	nan
P43489	352	1.80556	3.31656	Warning	Normalized Protein eXpression	nan
Q29983,Q29980	352	0.12298	4.37319	Warning	Normalized Protein eXpression	nan
Q92583	352	0.15595	9.51324	Warning	Normalized Protein eXpression	nan
P21246	352	-0.40973	-0.40973	Warning	Normalized Protein eXpression	nan
P01579	352	1.21747	1.21747	Warning	Normalized Protein eXpression	nan
Q14790	352	0.59442	5.85207	Warning	Normalized Protein eXpression	nan
O75144	352	0.86695	5.32966	Warning	Normalized Protein eXpression	nan
P39900	352	-0.30081	5.1449	Warning	Normalized Protein eXpression	nan
O43927	352	0.39592	10.06703	Warning	Normalized Protein eXpression	nan
Q9BQ51	352	0.06975	2.2115	Warning	Normalized Protein eXpression	nan
P15692	352	1.26213	8.07843	Warning	Normalized Protein eXpression	nan
P05112	352	-0.13459	-0.13459	Warning	Normalized Protein eXpression	nan
Q9HBE4	352	1.1857	1.1857	Warning	Normalized Protein eXpression	nan
P35225	352	1.01539	1.01539	Warning	Normalized Protein eXpression	nan
P78556	352	0.99503	6.96068	Warning	Normalized Protein eXpression	nan
P01375	352	1.40285	1.40285	Warning	Normalized Protein eXpression	nan
P10144	352	0.54187	3.60917	Warning	Normalized Protein eXpression	nan
P29459,P29460	352	-0.00596	6.20238	Warning	Normalized Protein eXpression	nan
P09603	352	-0.50076	7.84354	Warning	Normalized Protein eXpression	nan
Q9H6B4	352	1.11092	3.06585	Pass	Normalized Protein eXpression	nan
Q96JA1	352	1.14658	2.9667	Pass	Normalized Protein eXpression	nan
O95502	352	1.28086	4.32108	Pass	Normalized Protein eXpression	nan
P23526	352	1.55207	1.55207	Pass	Normalized Protein eXpression	nan
P52888	352	1.77792	5.46028	Pass	Normalized Protein eXpression	nan
P43234	352	0.50211	1.86122	Pass	Normalized Protein eXpression	nan
Q96LA6	352	1.30854	5.61826	Pass	Normalized Protein eXpression	nan
Q04900	352	1.13971	5.28202	Pass	Normalized Protein eXpression	nan
P20711	352	1.16815	6.01634	Pass	Normalized Protein eXpression	nan
Q9NPH0	352	0.77476	4.94975	Pass	Normalized Protein eXpression	nan
Q03403	352	-0.01481	4.1313	Pass	Normalized Protein eXpression	nan
P25815	352	1.34157	1.34157	Pass	Normalized Protein eXpression	nan
O15123	352	0.81732	2.74449	Pass	Normalized Protein eXpression	nan
Q9Y5K6	352	1.55884	4.18357	Pass	Normalized Protein eXpression	nan
O43827	352	0.35752	0.66201	Pass	Normalized Protein eXpression	nan
Q9NY25	352	1.18984	4.48917	Pass	Normalized Protein eXpression	nan
Q9GZM7	352	1.05249	5.00129	Pass	Normalized Protein eXpression	nan
P35754	352	1.85123	1.85123	Pass	Normalized Protein eXpression	nan
P09104	352	1.33845	5.38421	Pass	Normalized Protein eXpression	nan
O95544	352	1.058	4.76551	Pass	Normalized Protein eXpression	nan
Q9UBU3	352	0.86118	2.66479	Pass	Normalized Protein eXpression	nan
P50452	352	2.76467	3.21507	Pass	Normalized Protein eXpression	nan
P35237	352	1.33965	5.07983	Pass	Normalized Protein eXpression	nan
Q9HBB8	352	0.85941	3.63277	Pass	Normalized Protein eXpression	nan
Q76M96	352	2.02123	5.71873	Pass	Normalized Protein eXpression	nan
Q9NR28	352	2.77598	5.03516	Pass	Normalized Protein eXpression	nan
Q8N1Q1	352	1.22512	7.1726	Pass	Normalized Protein eXpression	nan
Q13275	352	1.57882	2.73244	Pass	Normalized Protein eXpression	nan
O43240	352	1.69848	4.01586	Pass	Normalized Protein eXpression	nan
Q9UKJ0	352	1.12548	3.99454	Pass	Normalized Protein eXpression	nan
O95841	352	-0.06951	2.57602	Pass	Normalized Protein eXpression	nan
P51693	352	1.58884	8.70173	Pass	Normalized Protein eXpression	nan
Q8IZP9	352	0.80795	3.30576	Pass	Normalized Protein eXpression	nan
P19971	352	1.14866	6.74115	Pass	Normalized Protein eXpression	nan
O75791	352	1.3144	2.97965	Pass	Normalized Protein eXpression	nan
A6NI73	352	1.54049	4.004	Pass	Normalized Protein eXpression	nan
P00352	352	1.26539	1.92844	Pass	Normalized Protein eXpression	nan
P40259	352	0.67358	3.07618	Pass	Normalized Protein eXpression	nan
P09525	352	1.25367	2.7509	Pass	Normalized Protein eXpression	nan
P50995	352	0.37254	4.19771	Pass	Normalized Protein eXpression	nan
Q9Y286	352	0.67089	3.28791	Pass	Normalized Protein eXpression	nan
P26010	352	1.45454	1.45454	Pass	Normalized Protein eXpression	nan
P09417	352	1.85657	6.2002	Pass	Normalized Protein eXpression	nan
O00161	352	0.84723	2.09263	Pass	Normalized Protein eXpression	nan
P27695	352	0.87527	2.05296	Pass	Normalized Protein eXpression	nan
O75356	352	0.42768	2.32395	Pass	Normalized Protein eXpression	nan
Q9H4D0	352	1.49983	4.22943	Pass	Normalized Protein eXpression	nan
P21964	352	2.01635	5.68296	Pass	Normalized Protein eXpression	nan
Q15846	352	0.54408	4.30184	Pass	Normalized Protein eXpression	nan
P51858	352	0.69669	1.10775	Pass	Normalized Protein eXpression	nan
Q6WN34	352	-0.36512	3.08856	Pass	Normalized Protein eXpression	nan
P09668	352	2.46898	2.46898	Pass	Normalized Protein eXpression	nan
Q15155	352	-0.00552	5.80472	Pass	Normalized Protein eXpression	nan
P16083	352	1.20173	1.20173	Pass	Normalized Protein eXpression	nan
Q9BQB4	352	1.00506	6.1967	Pass	Normalized Protein eXpression	nan
Q92520	352	0.63946	6.75031	Pass	Normalized Protein eXpression	nan
Q8NBS9	352	0.58008	3.30954	Pass	Normalized Protein eXpression	nan
P41236	352	1.67236	3.6161	Pass	Normalized Protein eXpression	nan
Q9UHL4	352	1.05458	2.19497	Pass	Normalized Protein eXpression	nan
Q86VZ4	352	1.12099	3.9764	Pass	Normalized Protein eXpression	nan
Q9UHX3	352	0.90058	3.48412	Pass	Normalized Protein eXpression	nan
Q6UWV6	352	0.8773	3.12392	Pass	Normalized Protein eXpression	nan
Q8WTU2	352	0.81887	1.61352	Pass	Normalized Protein eXpression	nan
Q8NI22	352	1.01207	3.96935	Pass	Normalized Protein eXpression	nan
Q9BYZ8	352	2.0946	9.40796	Pass	Normalized Protein eXpression	nan
Q8NBJ7	352	0.63176	5.26459	Pass	Normalized Protein eXpression	nan
Q8WVQ1	352	1.11328	4.65596	Pass	Normalized Protein eXpression	nan
P29017	352	1.71959	5.61002	Pass	Normalized Protein eXpression	nan
P22466	352	0.98938	7.22573	Pass	Normalized Protein eXpression	nan
P19022	352	0.48994	2.24349	Pass	Normalized Protein eXpression	nan
Q06418	352	0.78785	2.68666	Pass	Normalized Protein eXpression	nan
P46109	352	1.31325	5.27694	Pass	Normalized Protein eXpression	nan
Q8WX77	352	1.24459	2.88138	Pass	Normalized Protein eXpression	nan
Q9BZR6	352	0.77159	1.01904	Pass	Normalized Protein eXpression	nan
P13611	352	1.22148	4.28263	Pass	Normalized Protein eXpression	nan
P09467	352	1.42709	1.42709	Pass	Normalized Protein eXpression	nan
P01222	352	1.20455	5.19546	Pass	Normalized Protein eXpression	nan
P46379	352	1.07815	2.8671	Pass	Normalized Protein eXpression	nan
Q92692	352	0.87203	6.685	Pass	Normalized Protein eXpression	nan
P05089	352	2.04054	2.04054	Pass	Normalized Protein eXpression	nan
P40818	352	1.26597	1.26597	Pass	Normalized Protein eXpression	nan
Q02790	352	0.6775	0.6775	Pass	Normalized Protein eXpression	nan
P31431	352	1.22702	4.81309	Pass	Normalized Protein eXpression	nan
Q9NWQ8	352	1.55256	2.39843	Pass	Normalized Protein eXpression	nan
Q16773	352	2.05163	8.72777	Pass	Normalized Protein eXpression	nan
P98082	352	1.48709	1.56439	Pass	Normalized Protein eXpression	nan
Q9NQX5	352	1.61826	6.48711	Pass	Normalized Protein eXpression	nan
Q641Q3	352	1.46693	4.31401	Pass	Normalized Protein eXpression	nan
Q16820	352	0.90702	2.27922	Pass	Normalized Protein eXpression	nan
Q01973	352	0.56772	2.42046	Pass	Normalized Protein eXpression	nan
NT-proBNP	352	1.59256	3.45844	Pass	Normalized Protein eXpression	nan
P12724	352	1.57095	7.68236	Pass	Normalized Protein eXpression	nan
Q96SB3	285	1.04249	2.81306	Pass	Normalized Protein eXpression	nan
P16278	285	1.26187	1.50772	Pass	Normalized Protein eXpression	nan
O75475	285	1.26807	1.26807	Pass	Normalized Protein eXpression	nan
Q05516	285	0.7018	3.32259	Pass	Normalized Protein eXpression	nan
Q9NWZ3	285	1.52904	1.52904	Pass	Normalized Protein eXpression	nan
Q15661	285	0.86232	3.56741	Pass	Normalized Protein eXpression	nan
